NIK,Kepala_Keluarga,Alamat_Email,Usia,Tingkat_Pendidikan,Pekerjaan,Jumlah_Tanggungan,Lokasi,Pengalaman_Kerja,Status_Pernikahan,Status_Pekerjaan,Jumlah_Anggota_Rumah_Tangga,Status_Kepemilikan_Rumah,Jenis_Perkonomian,Jenis_Kelamin,Transportasi_Utama,Pendapatan
1873555967373191,Tara Zita Kurniawan,tara.zita.@outlook.com,68.0,Sarjana,Teknologi,1.0,Suburban,29.0,Menikah,Self-employed,5.0,Milik Sendiri,Apartemen,Perempuan,,69218.0
5088171805946799,Dewi Kencana Bagus,dewi.kencana42_@yahoo.com,43.0,Sarjana,Lainnya,5.0,Suburban,26.0,Lajang,Full-time,5.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,61882.0
1269671081016584,Nur Taufik Mawardi,nur.taufik-@outlook.com,29.0,Sarjana,Lainnya,0.0,Suburban,9.0,Menikah,Full-time,6.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,765409.0
8912390664034545,Yudha Yulia Darmawan,yudha.yulia98@icloud.com,49.0,Magister,Pendidikan,5.0,Suburban,,Lajang,Full-time,3.0,,Rumah Tinggal,Perempuan,Bersepeda,152364.0
9135204566578416,Imam Raharja Dimas,imam.raharja17-@yahoo.com,60.0,Magister,Teknologi,2.0,Suburban,40.0,Bercerai,Full-time,4.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,65410.0
7902905072549198,Siska Yulia Yuliani,siska.yulia59@outlook.com,43.0,SMA,Keuangan,0.0,Urban,18.0,Menikah,Self-employed,2.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,67902.0
3174525317072641,Cinta Candra Mulyadi,cinta.candra97_@yahoo.com,49.0,Magister,Keuangan,2.0,Urban,10.0,Menikah,Full-time,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Jalan Kaki,68874.0
8132524677977548,Yani Ningsih Zara,yani.ningsih76-@yahoo.com,36.0,SMA,Lainnya,0.0,Urban,6.0,Lajang,Part-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,51520.0
7070117145087930,Ika Bela Alfi,ika.bela-@icloud.com,45.0,Sarjana,Teknologi,4.0,,33.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,66392.0
1265271136250272,Wahyu Widi Laksana,wahyu.widi87@hotmail.com,68.0,Sarjana,Keuangan,3.0,Urban,17.0,Menikah,Self-employed,5.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,1698479.0
1663272591537386,Miko Widi Widodo,miko.widi59@hotmail.com,38.0,Sarjana,Lainnya,4.0,Urban,33.0,Menikah,Part-time,3.0,Sewa,Apartemen,Laki-Laki,Bersepeda,68056.0
4264798337319279,Faiz Aditya Abdurrahman,faiz.aditya82@icloud.com,49.0,Sarjana,Pendidikan,1.0,Urban,34.0,Menikah,Part-time,7.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,74936.0
2817401536229882,Lia Taufik Bagus,lia.taufik@icloud.com,67.0,Magister,Teknologi,,Suburban,17.0,Menikah,Self-employed,6.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,67330.0
8950135620534833,Budi Krisna Nafian,budi.krisna55@gmail.com,23.0,Sarjana,Pendidikan,0.0,Urban,33.0,Lajang,Part-time,7.0,Sewa,Apartemen,Perempuan,Mobil,70320.0
2314916333338284,Garin Abdurrahman Pangestu,garin.abdurrahman@gmail.com,39.0,Magister,Lainnya,2.0,Urban,13.0,Bercerai,Full-time,4.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,121373.0
5752219484154057,Ratna Prasetyo Mulyadi,ratna.prasetyo39@gmail.com,38.0,Sarjana,Teknologi,3.0,Urban,44.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,317824.0
5563320089775641,Garin Lita Bagus,garin.lita26-@yahoo.com,26.0,Magister,Kesehatan,3.0,Suburban,32.0,Menikah,Full-time,2.0,Sewa,Rumah Tinggal,Laki-Laki,,5529432.0
2372274459641432,Budi Eka Dwianto,budi.eka@icloud.com,21.0,Doktor,Teknologi,3.0,Suburban,3.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,39291.0
6996638274993931,Puti Zainal Gunawan,puti.zainal75@icloud.com,30.0,Magister,Pendidikan,0.0,Suburban,42.0,Lajang,Full-time,2.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,72156.0
6068323332727135,Uli Kencana Abdurrahman,uli.kencana61@hotmail.com,23.0,Sarjana,Pendidikan,0.0,Urban,19.0,Bercerai,Full-time,3.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,356733.0
7471879166427046,Oka Sulis Utomo,oka.sulis@yahoo.com,34.0,Sarjana,Kesehatan,2.0,Urban,1.0,Menikah,Full-time,5.0,Sewa,Apartemen,Laki-Laki,Mobil,144065.0
8242826276798199,Tara Zita Pangestu,tara.zita29@gmail.com,41.0,Magister,Pendidikan,3.0,Urban,37.0,Menikah,Part-time,2.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,67354.0
5895042357663557,Joni Candra Firmansyah,joni.candra@icloud.com,30.0,Magister,Kesehatan,4.0,Urban,22.0,Menikah,Full-time,6.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,74338.0
5311693448245024,Wahyu Ningsih Jatmiko,wahyu.ningsih59_@icloud.com,56.0,SMA,Keuangan,1.0,Urban,18.0,Lajang,Self-employed,7.0,Sewa,Rumah Tinggal,Laki-Laki,,74916.0
3430890857772419,Joni Fitria Lesmana,joni.fitria12.@gmail.com,25.0,,Lainnya,1.0,Urban,2.0,Lajang,Full-time,2.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,74466.0
4866985990529046,Galang Ningsih Wijaya,galang.ningsih_@yahoo.com,41.0,Sarjana,Teknologi,0.0,Urban,2.0,Lajang,Full-time,4.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,70732.0
2854710150651981,Kiki Ulan Basuki,kiki.ulan_@hotmail.com,22.0,Sarjana,Lainnya,4.0,Suburban,40.0,Lajang,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,4612535.0
6367491704801689,Indra Mahmud Firmansyah,indra.mahmud55@hotmail.com,32.0,Magister,Kesehatan,3.0,Urban,29.0,Lajang,Self-employed,4.0,Sewa,Rumah Tinggal,Laki-Laki,Bersepeda,74582.0
6237644836278778,Joni Gusti Firmansyah,joni.gusti@yahoo.com,59.0,Magister,Keuangan,4.0,Rural,7.0,Menikah,Full-time,,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,1432403.0
3449157410023692,Imam Damar Firmansyah,imam.damar@outlook.com,46.0,Doktor,Kesehatan,0.0,Urban,15.0,Lajang,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,66324.0
7322974733685576,Budi Aditya Nafian,budi.aditya34_@icloud.com,59.0,SMA,,5.0,Urban,19.0,Menikah,Full-time,3.0,,Apartemen,Perempuan,,3958929.0
9865227624327240,Made Joko Eka Putra,made.joko48@gmail.com,49.0,SMA,Lainnya,4.0,Urban,34.0,Lajang,Self-employed,6.0,Sewa,Rumah Tinggal,Perempuan,Jalan Kaki,407919.0
1130555129072622,Kiki Dwi Abdurrahman,kiki.dwi.@gmail.com,62.0,SMA,Lainnya,2.0,,,Lajang,Part-time,5.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,65474.0
3263120197717257,Jali Rafi Setiawan,jali.rafi80@hotmail.com,53.0,SMA,Kesehatan,2.0,Rural,38.0,Menikah,Full-time,1.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,82599.0
9453816794821599,Miko Indah Laksana,miko.indah23@outlook.com,25.0,,Kesehatan,3.0,Suburban,17.0,Lajang,Full-time,4.0,,Apartemen,Laki-Laki,Transportasi Umum,112389.0
6145244937023987,Yani Irfan Tunggul,yani.irfan50@gmail.com,21.0,SMA,Pendidikan,1.0,Urban,21.0,Lajang,Part-time,7.0,Sewa,Apartemen,Perempuan,Transportasi Umum,72812.0
7935499653262177,Uli Vicky Harto,uli.vicky94@gmail.com,25.0,Sarjana,Kesehatan,3.0,,31.0,Menikah,Full-time,3.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,66734.0
5931739643222105,Hanif Vicky Tjahjono,hanif.vicky96@hotmail.com,45.0,Sarjana,Pendidikan,0.0,Suburban,36.0,Menikah,Full-time,7.0,,Rumah Tinggal,Perempuan,Mobil,71060.0
1037757827100219,Dila Indah Abdurrahman,dila.indah99-@outlook.com,49.0,Sarjana,Teknologi,4.0,Rural,26.0,Menikah,Full-time,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,Jalan Kaki,65580.0
4028570182031751,Indra Raharja Yuliani,indra.raharja35@gmail.com,49.0,SMA,Teknologi,5.0,Urban,23.0,Menikah,Full-time,3.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,315114.0
8976360226910671,Budi Ningsih Cahyana,budi.ningsih@yahoo.com,51.0,Doktor,Teknologi,2.0,Urban,27.0,Menikah,Full-time,7.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,68942.0
9089512077727687,Hana Eka Bagus,hana.eka96_@icloud.com,70.0,SMA,,0.0,Suburban,26.0,Menikah,Full-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,5257109.0
3128639302396653,Yani Yoga Dimas,yani.yoga36@hotmail.com,49.0,Magister,Lainnya,2.0,Suburban,26.0,Bercerai,Full-time,7.0,Sewa,Rumah Tinggal,Perempuan,Mobil,845994.0
9078672157396294,Hana Raharja Baginda,hana.raharja@icloud.com,69.0,Magister,Kesehatan,4.0,Urban,30.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,66970.0
5804216659357636,Kiki Taufik Zulkarnaen,kiki.taufik26-@hotmail.com,23.0,Magister,Teknologi,4.0,Urban,28.0,Lajang,Self-employed,2.0,Sewa,Rumah Tinggal,Laki-Laki,Jalan Kaki,70308.0
8756271326856441,Hanif Widi Cahyana,hanif.widi-@icloud.com,61.0,,Kesehatan,0.0,Suburban,24.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,70084.0
4392048754646073,Putri Jihan Mawardi,putri.jihan25@outlook.com,53.0,Sarjana,Lainnya,4.0,Urban,34.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,71246.0
3310895972601173,Yani Langgeng Baginda,yani.langgeng_@icloud.com,20.0,SMA,Lainnya,1.0,Suburban,7.0,Lajang,Full-time,7.0,Sewa,Rumah Susun,Laki-Laki,Bersepeda,52467.0
6312130441693922,Jaka Vicky Gandi,jaka.vicky@gmail.com,22.0,SMA,Kesehatan,3.0,Urban,2.0,Menikah,Full-time,7.0,Sewa,Apartemen,Perempuan,Bersepeda,135830.0
1120825424956487,Putri Bagas Tjahjono,putri.bagas61-@yahoo.com,32.0,Sarjana,Kesehatan,1.0,Urban,44.0,,Self-employed,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,293279.0
9261447326060074,Galang Raharja Anwar,galang.raharja23@outlook.com,69.0,SMA,Lainnya,3.0,Urban,50.0,Menikah,Full-time,1.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,71008.0
4408562788015853,Tara Damar Lesmana,tara.damar@icloud.com,53.0,Magister,Keuangan,1.0,Urban,36.0,Menikah,Part-time,4.0,Sewa,Apartemen,Laki-Laki,Mobil,7820296.0
9639718162993214,Imam Candra Rahayu,imam.candra.@hotmail.com,18.0,SMA,Lainnya,0.0,Urban,16.0,Lajang,Self-employed,,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,75418.0
6239628468589438,Tara Pandu Eka Rachma,tara.pandu44@hotmail.com,34.0,Sarjana,Kesehatan,3.0,Urban,28.0,Menikah,Part-time,6.0,Milik Sendiri,Apartemen,Perempuan,Mobil,75158.0
6151506033756318,Ika Prasetyo Nugroho,ika.prasetyo@gmail.com,61.0,Sarjana,Lainnya,3.0,Urban,32.0,Menikah,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,68204.0
3061592850119140,Miko Rafi Hidayat,miko.rafi46@yahoo.com,70.0,SMA,Kesehatan,5.0,Urban,24.0,Menikah,Full-time,1.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,6511987.0
6657262294186705,Ovi Joko Laksana,ovi.joko50@outlook.com,58.0,Magister,Teknologi,4.0,Suburban,36.0,Menikah,Part-time,3.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,292279.0
1688145863110595,Sari Rafi Mawardi,sari.rafi@yahoo.com,31.0,Magister,Keuangan,2.0,Urban,19.0,Lajang,Part-time,6.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,49949.0
8359402116359845,Dewi Citra Santoso,dewi.citra@gmail.com,42.0,SMA,Keuangan,3.0,Urban,50.0,Menikah,Full-time,5.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,64974.0
1226617995363582,Agus Vicky Hidayat,agus.vicky52.@outlook.com,22.0,Sarjana,Keuangan,3.0,Suburban,6.0,Menikah,Part-time,7.0,Sewa,Rumah Susun,Perempuan,Transportasi Umum,398002.0
7535652744799045,Jaka Fitria Bagus,jaka.fitria@icloud.com,30.0,Sarjana,Pendidikan,,Urban,39.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,72968.0
2229710530174051,Tegar Joko Cahyo,tegar.joko@yahoo.com,50.0,Magister,Teknologi,2.0,Urban,35.0,Menikah,Part-time,7.0,Milik Sendiri,Rumah Susun,Perempuan,Bersepeda,47407.0
6902060904625408,Jali Hendra Widodo,jali.hendra@outlook.com,34.0,Sarjana,Keuangan,3.0,Urban,38.0,Menikah,Part-time,4.0,Sewa,Apartemen,Perempuan,Transportasi Umum,581868.0
1583790650945085,Nanda Gendis Bagus,nanda.gendis31@outlook.com,62.0,Sarjana,Teknologi,0.0,Suburban,48.0,Menikah,Self-employed,6.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,66406.0
3813728460188775,Oka Dwi Rahayu,oka.dwi28_@icloud.com,24.0,Sarjana,Keuangan,0.0,Rural,45.0,Lajang,Full-time,,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,78292.36440917205
4391514226552964,Putri Candra Dimas,putri.candra_@icloud.com,39.0,Magister,Teknologi,1.0,Urban,39.0,Menikah,Full-time,5.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,75008.0
5527538516232677,Yudha Raharja Purnama,yudha.raharja56@icloud.com,53.0,Magister,Keuangan,1.0,Urban,31.0,Menikah,Part-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,44284.0
6650143477049815,Uli Lita Kusuma,uli.lita27.@gmail.com,50.0,Magister,Kesehatan,0.0,Suburban,31.0,Lajang,Part-time,2.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,75630.51586477905
7734006495273351,Agus Balqis Dimas,agus.balqis@icloud.com,39.0,Magister,Pendidikan,4.0,Urban,39.0,Menikah,Part-time,1.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,66152.0
3366021467471728,Kartika Joko Nafian,kartika.joko.@gmail.com,18.0,Magister,Kesehatan,3.0,Urban,16.0,Menikah,Full-time,7.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,75184.0
8221474144682207,Fadli Indah Tjahjono,fadli.indah-@icloud.com,66.0,Magister,Kesehatan,5.0,,44.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,72518.0
7991051725343825,Zani Raharja Ibrahim,zani.raharja31@icloud.com,63.0,Doktor,Lainnya,2.0,Rural,31.0,Lajang,Self-employed,7.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,256223.0
8957214227012252,Ratna Zainal Dwianto,ratna.zainal22_@hotmail.com,38.0,Doktor,Kesehatan,0.0,Urban,18.0,Menikah,Part-time,2.0,Sewa,Rumah Susun,Perempuan,Transportasi Umum,72030.0
3776475314583444,Siska Kencana Bagus,siska.kencana70@gmail.com,34.0,SMA,Teknologi,4.0,Urban,48.0,Menikah,Part-time,7.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,76818.40192286026
3396294824607191,Zani Prasetyo Dimas,zani.prasetyo87@outlook.com,52.0,Sarjana,Kesehatan,,Urban,14.0,Lajang,Self-employed,4.0,Sewa,Apartemen,Perempuan,Mobil,46683.0
9950306119622250,Made Gusti Mawardi,made.gusti@gmail.com,60.0,Sarjana,Pendidikan,0.0,Suburban,,Bercerai,Self-employed,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Jalan Kaki,89604.95468222887
9428085630721087,Cinta Mahmud Lesmana,cinta.mahmud29@hotmail.com,44.0,SMA,Keuangan,1.0,Suburban,0.0,Menikah,Self-employed,5.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,66922.0
2930775109600701,Oka Ajeng Wijaya,oka.ajeng31@hotmail.com,19.0,Sarjana,Teknologi,4.0,Urban,25.0,Menikah,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,74026.0
3588540494135786,Andi Citra Cahyo,andi.citra@outlook.com,21.0,Magister,Keuangan,5.0,Urban,0.0,Lajang,Self-employed,6.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,69636.0
6730937504348371,Putri Balqis Zara,putri.balqis34@yahoo.com,57.0,Sarjana,Kesehatan,2.0,Urban,25.0,Menikah,Part-time,3.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,67852.0
8300746210803621,Putri Citra Nafian,putri.citra-@hotmail.com,70.0,SMA,Kesehatan,1.0,Suburban,33.0,Menikah,Self-employed,4.0,,Rumah Tinggal,Perempuan,Transportasi Umum,72694.0
8023603231090377,Ela Tirta Ibrahim,ela.tirta@icloud.com,61.0,Magister,,1.0,Urban,30.0,Lajang,Part-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,
2721024065003062,Sari Oktaviani Santoso,sari.oktaviani_@hotmail.com,33.0,Sarjana,Teknologi,1.0,Urban,40.0,Lajang,Part-time,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,73330.0
4206831278481081,Nanda Gusti Safitri,nanda.gusti.@hotmail.com,39.0,SMA,Pendidikan,4.0,Suburban,36.0,Lajang,Full-time,4.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,67140.0
5105918077149985,Wulan Indah Harto,wulan.indah28@outlook.com,57.0,Magister,Lainnya,2.0,Rural,35.0,Lajang,Self-employed,5.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,72986.0
2095732853552897,Jali Damar Gandi,jali.damar.@gmail.com,42.0,Magister,Teknologi,0.0,Urban,44.0,Menikah,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,73136.64843506343
1564966487904898,Ovi Mahmud Zulkarnaen,ovi.mahmud@hotmail.com,30.0,Sarjana,Kesehatan,4.0,Suburban,17.0,Menikah,Part-time,,Sewa,Rumah Tinggal,Perempuan,Bersepeda,75016.0
1141620393747832,Aira Yulia Firmansyah,aira.yulia@yahoo.com,37.0,Sarjana,Kesehatan,5.0,Urban,47.0,Menikah,Self-employed,1.0,Sewa,Apartemen,Perempuan,Jalan Kaki,1612918.0
4463904913848509,Nanda Irfan Dwianto,nanda.irfan15@icloud.com,35.0,Magister,Teknologi,1.0,Suburban,47.0,Menikah,Full-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,67558.0
9185063187895885,Ela Gendis Mawardi,ela.gendis@yahoo.com,22.0,Magister,Teknologi,0.0,Urban,24.0,Lajang,Part-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,66422.0
5964905026880090,Oka Taufik Gunawan,oka.taufik99.@outlook.com,49.0,SMA,Lainnya,4.0,Urban,18.0,Menikah,Self-employed,5.0,,Rumah Tinggal,Laki-Laki,Mobil,50948.0
7022257441991709,Siska Aditya Indrianto,siska.aditya@outlook.com,24.0,SMA,Kesehatan,,Urban,44.0,Menikah,Full-time,1.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,7616888.0
5895126194573967,Faiz Tirta Firmansyah,faiz.tirta95@outlook.com,47.0,,Kesehatan,5.0,Urban,,Menikah,Full-time,6.0,,Rumah Tinggal,Perempuan,Mobil,72820.0
7030874344432088,Eko Aditya Cahyo,eko.aditya.@hotmail.com,38.0,SMA,Keuangan,2.0,Urban,32.0,Lajang,Full-time,,Sewa,Rumah Susun,Laki-Laki,Bersepeda,71334.0
3391263669537671,Agus Joko Zulkarnaen,agus.joko@yahoo.com,22.0,Sarjana,Teknologi,2.0,Urban,40.0,Menikah,Part-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Jalan Kaki,66032.0
8605163651026500,Puti Widi Lesmana,puti.widi@outlook.com,66.0,Magister,Keuangan,3.0,Urban,1.0,Lajang,Self-employed,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,72968.0
7926715864418680,Dewi Widi Wijaya,dewi.widi-@outlook.com,29.0,Sarjana,Lainnya,1.0,Urban,40.0,Menikah,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,66762.0
3568936586453908,Wahyu Gusti Laksana,wahyu.gusti87.@hotmail.com,27.0,Magister,Pendidikan,3.0,Urban,40.0,Menikah,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,69444.0
1985938795526696,Aira Hadi Abdurrahman,aira.hadi-@hotmail.com,43.0,Sarjana,Kesehatan,3.0,Urban,24.0,Lajang,Self-employed,3.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,5076701.0
8670911228456607,Lestari Gendis Nafian,lestari.gendis10@icloud.com,67.0,SMA,Keuangan,5.0,Suburban,19.0,Lajang,Self-employed,3.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,66948.0
1435437407191988,Dewi Sulis Jatmiko,dewi.sulis26@hotmail.com,24.0,SMA,Pendidikan,2.0,Urban,48.0,Lajang,Full-time,4.0,,Apartemen,Laki-Laki,Bersepeda,70484.0
9644593664221546,Hana Pandu Laksana,hana.pandu43@icloud.com,29.0,Sarjana,,1.0,Suburban,34.0,Bercerai,Full-time,7.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,71690.0
2698033242766514,Dewi Aditya Fajar,dewi.aditya86@outlook.com,22.0,Sarjana,Kesehatan,1.0,Urban,15.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,70128.0
5774833768285685,Jaka Oktaviani Yuliani,jaka.oktaviani@hotmail.com,44.0,Magister,,2.0,Urban,18.0,Lajang,Self-employed,3.0,Sewa,Apartemen,Laki-Laki,Bersepeda,71694.0
4028919648956516,Made Citra Harto,made.citra@gmail.com,63.0,Magister,Lainnya,0.0,Urban,25.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,65326.0
7628575518013986,Siska Pandu Anwar,siska.pandu86@gmail.com,68.0,Doktor,Lainnya,0.0,Urban,44.0,Lajang,Full-time,5.0,Sewa,Rumah Susun,Laki-Laki,Mobil,66084.0
7390007642712610,Eko Satrio Eka Rachma,eko.satrio@gmail.com,51.0,,,2.0,Urban,48.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,65108.0
6797157947251207,Andi Aditya Rahayu,andi.aditya59@icloud.com,56.0,Sarjana,Teknologi,5.0,Urban,47.0,Menikah,Full-time,6.0,Sewa,Rumah Tinggal,Perempuan,Mobil,
5521759884776685,Galang Damar Widodo,galang.damar_@hotmail.com,47.0,SMA,Kesehatan,2.0,Suburban,12.0,Bercerai,Full-time,2.0,Sewa,Apartemen,Laki-Laki,Bersepeda,72526.0
5236075781381864,Yani Rafi Bagus,yani.rafi@icloud.com,29.0,Magister,Lainnya,0.0,Urban,49.0,Lajang,Full-time,2.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,68700.0
6371752809407659,Jaka Bela Tjahjono,jaka.bela42@hotmail.com,31.0,Sarjana,Keuangan,1.0,Rural,47.0,Lajang,Full-time,2.0,Milik Sendiri,Apartemen,Perempuan,Mobil,82762.85505296514
9372035903841308,Imam Lita Pangestu,imam.lita53@outlook.com,22.0,SMA,Teknologi,4.0,Rural,21.0,Menikah,Self-employed,2.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,1128761.0
2478806791820862,Imam Widi Hidayat,imam.widi@icloud.com,41.0,SMA,Teknologi,0.0,Urban,38.0,Lajang,Full-time,6.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,420199.0
8277947133687286,Faiz Gendis Ekasari,faiz.gendis63@icloud.com,27.0,SMA,Kesehatan,4.0,,33.0,Lajang,Full-time,4.0,Sewa,Apartemen,Laki-Laki,,31405.0
9851982478848320,Ratna Ery Cahyana,ratna.ery84@gmail.com,64.0,Sarjana,Kesehatan,3.0,Urban,37.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,68064.0
4732951008579863,Dewi Aditya Eka Putra,dewi.aditya@outlook.com,42.0,,Lainnya,0.0,,20.0,Menikah,Full-time,4.0,Sewa,Rumah Susun,Perempuan,Mobil,3352411.0
8188931506328092,Eko Utami Safitri,eko.utami27@outlook.com,24.0,Sarjana,,0.0,Urban,44.0,Menikah,Full-time,2.0,Sewa,Rumah Tinggal,Laki-Laki,,71986.0
3527621512933560,Faiz Irfan Pangestu,faiz.irfan41@hotmail.com,36.0,SMA,Teknologi,4.0,Rural,47.0,Bercerai,Full-time,7.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,3246147.0
3387523722883289,Garin Dwi Tunggul,garin.dwi44@hotmail.com,65.0,SMA,Pendidikan,4.0,Urban,49.0,Lajang,Full-time,,Sewa,Apartemen,Laki-Laki,Mobil,68715.04580457708
2248409580487721,Putri Sulis Dwianto,putri.sulis44@hotmail.com,29.0,,Kesehatan,3.0,Urban,12.0,Menikah,Part-time,3.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,69272.0
7533130672441260,Nur Widodo Firmansyah,nur.widodo54@yahoo.com,68.0,Magister,Kesehatan,5.0,Urban,5.0,Menikah,Full-time,5.0,Milik Sendiri,Apartemen,Perempuan,Mobil,1316336.0
4557141796523987,Fadli Oktaviani Kurniawan,fadli.oktaviani25@gmail.com,58.0,Magister,Lainnya,1.0,Urban,18.0,Menikah,Full-time,4.0,Sewa,Apartemen,Perempuan,Transportasi Umum,98937.0
7257808937068823,Ovi Fitria Gunawan,ovi.fitria_@yahoo.com,50.0,Magister,Lainnya,0.0,Urban,43.0,Bercerai,Full-time,7.0,Sewa,Rumah Tinggal,Perempuan,Mobil,73464.0
1310878939674944,Imam Fitria Zulkarnaen,imam.fitria31@hotmail.com,43.0,Magister,Lainnya,0.0,Urban,8.0,Lajang,Part-time,6.0,,Rumah Tinggal,Perempuan,Transportasi Umum,71972.0
9751962302400127,Sari Citra Nugroho,sari.citra@outlook.com,56.0,Doktor,Lainnya,1.0,Urban,24.0,Menikah,Full-time,3.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,40442.0
